Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,170.22000122070312,167.8699951171875,168.11000061035156,168.2899932861328,2257600.0,163.84890747070312
2019-06-11,170.36000061035156,168.5,169.91000366210938,168.91000366210938,2227200.0,164.4525604248047
2019-06-12,170.14999389648438,168.58999633789062,169.8699951171875,169.00999450683594,2166400.0,164.54991149902344
2019-06-13,169.89999389648438,167.8699951171875,169.36000061035156,168.85000610351562,2141500.0,164.39414978027344
2019-06-14,168.25,166.0500030517578,168.24000549316406,166.69000244140625,2719200.0,162.29115295410156
2019-06-17,167.42999267578125,166.4600067138672,167.10000610351562,166.77999877929688,1783300.0,162.37876892089844
2019-06-18,172.27000427246094,167.57000732421875,167.85000610351562,171.86000061035156,3623000.0,167.32470703125
2019-06-19,172.80999755859375,170.5399932861328,171.8800048828125,170.75,2777400.0,166.24400329589844
2019-06-20,174.27999877929688,171.6999969482422,172.8699951171875,173.94000244140625,3064200.0,169.34982299804688
2019-06-21,174.55999755859375,172.6300048828125,173.75,173.35000610351562,4880800.0,168.77540588378906
2019-06-24,174.33999633789062,173.33999633789062,173.35000610351562,173.3800048828125,2711900.0,168.80459594726562
2019-06-25,173.38999938964844,171.27999877929688,173.25,172.02999877929688,2733200.0,167.49021911621094
2019-06-26,173.24000549316406,171.72000122070312,172.35000610351562,171.8800048828125,1812200.0,167.3441925048828
2019-06-27,172.7899932861328,170.64999389648438,172.50999450683594,171.5,1718500.0,166.97421264648438
2019-06-28,174.3699951171875,171.77000427246094,171.85000610351562,173.33999633789062,3600800.0,168.76564025878906
2019-07-01,175.77999877929688,173.52000427246094,175.4600067138672,174.50999450683594,2106700.0,169.90476989746094
2019-07-02,175.10000610351562,173.07000732421875,175.10000610351562,174.02000427246094,1555400.0,169.42770385742188
2019-07-03,175.0399932861328,172.92999267578125,174.1699981689453,174.97999572753906,1170700.0,170.36236572265625
2019-07-05,173.27999877929688,169.72999572753906,173.0,172.0,1740500.0,167.4610137939453
2019-07-08,170.47999572753906,168.77000427246094,169.9199981689453,169.19000244140625,2285300.0,164.7251739501953
2019-07-09,167.4499969482422,164.2899932861328,166.82000732421875,165.6999969482422,4536100.0,161.3272705078125
2019-07-10,167.32000732421875,165.57000732421875,166.19000244140625,165.6999969482422,2661700.0,161.3272705078125
2019-07-11,169.08999633789062,165.8699951171875,166.3000030517578,169.0399932861328,2814800.0,164.57911682128906
2019-07-12,173.36000061035156,169.25,170.10000610351562,173.33999633789062,3160700.0,168.76564025878906
2019-07-15,174.25,171.2100067138672,173.3800048828125,172.83999633789062,2187500.0,168.27883911132812
2019-07-16,177.25,172.72000122070312,172.75,176.49000549316406,3918900.0,171.83251953125
2019-07-17,176.49000549316406,174.10000610351562,176.35000610351562,174.6699981689453,2947400.0,170.060546875
2019-07-18,175.13999938964844,172.39999389648438,174.4199981689453,173.05999755859375,2223300.0,168.4930419921875
2019-07-19,173.99000549316406,172.2100067138672,173.00999450683594,172.61000061035156,2360300.0,168.05490112304688
2019-07-22,175.2100067138672,172.1300048828125,172.80999755859375,174.63999938964844,2004400.0,170.03134155273438
2019-07-23,178.02000427246094,175.64999389648438,176.0,177.52000427246094,2360700.0,172.83535766601562
2019-07-24,180.2899932861328,176.25999450683594,176.92999267578125,179.4199981689453,3532300.0,174.68521118164062
2019-07-25,187.72000122070312,176.66000366210938,187.00999450683594,178.1300048828125,7362000.0,173.42926025390625
2019-07-26,178.38999938964844,170.57000732421875,177.6300048828125,173.97999572753906,4016100.0,169.38877868652344
2019-07-29,177.6199951171875,173.66000366210938,173.8300018310547,176.75999450683594,2638900.0,172.09539794921875
2019-07-30,177.80999755859375,173.8000030517578,175.66000366210938,177.6300048828125,1978900.0,172.94244384765625
2019-07-31,178.02000427246094,173.39999389648438,177.64999389648438,174.72000122070312,3015800.0,170.10923767089844
2019-08-01,177.6699981689453,173.02999877929688,174.7899932861328,173.36000061035156,2381200.0,168.78512573242188
2019-08-02,172.9199981689453,169.80999755859375,172.86000061035156,170.5500030517578,2423100.0,166.04928588867188
2019-08-05,169.02000427246094,164.4199981689453,168.9499969482422,164.7100067138672,2894700.0,160.3634033203125
