Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,369.42999267578125,366.2799987792969,369.010009765625,367.3599853515625,358200.0,365.88726806640625
2019-06-11,369.95001220703125,362.82000732421875,369.3299865722656,365.6600036621094,426000.0,364.1941223144531
2019-06-12,366.4599914550781,363.8500061035156,366.0299987792969,365.69000244140625,350600.0,364.2239990234375
2019-06-13,368.2300109863281,362.739990234375,367.1400146484375,365.30999755859375,401400.0,363.84552001953125
2019-06-14,365.79998779296875,359.4100036621094,364.739990234375,364.6199951171875,338900.0,363.1582946777344
2019-06-17,367.239990234375,361.4599914550781,365.8399963378906,361.8599853515625,318200.0,360.4093322753906
2019-06-18,370.30999755859375,363.510009765625,364.6499938964844,365.739990234375,419900.0,364.2738037109375
2019-06-19,368.2699890136719,362.3299865722656,366.3299865722656,364.6400146484375,711600.0,363.1782531738281
2019-06-20,369.4200134277344,363.4599914550781,366.95001220703125,367.6099853515625,841000.0,366.13629150390625
2019-06-21,368.7699890136719,361.6499938964844,368.7699890136719,365.3800048828125,1041100.0,363.9152526855469
2019-06-24,369.67999267578125,365.17999267578125,365.25,365.2200012207031,700500.0,363.7558898925781
2019-06-25,368.2200012207031,363.6199951171875,365.4100036621094,363.7900085449219,840500.0,362.3316345214844
2019-06-26,366.4200134277344,361.30999755859375,363.9800109863281,363.0899963378906,478600.0,361.6344299316406
2019-06-27,365.32000732421875,359.69000244140625,363.739990234375,362.94000244140625,387400.0,361.48504638671875
2019-06-28,369.67999267578125,362.7099914550781,363.489990234375,366.260009765625,1598500.0,364.7917175292969
2019-07-01,373.6499938964844,368.7900085449219,370.0,373.57000732421875,384000.0,372.07244873046875
2019-07-02,375.010009765625,372.42999267578125,374.2799987792969,373.510009765625,332600.0,372.0126647949219
2019-07-03,379.239990234375,374.4100036621094,374.7200012207031,378.0799865722656,306600.0,376.5643005371094
2019-07-05,376.4200134277344,369.1600036621094,375.7699890136719,376.0799865722656,263900.0,375.0316162109375
2019-07-08,376.04998779296875,372.239990234375,374.5799865722656,372.55999755859375,256800.0,371.5214538574219
2019-07-09,376.1199951171875,370.2699890136719,371.82000732421875,374.29998779296875,383400.0,373.256591796875
2019-07-10,379.04998779296875,374.5299987792969,376.5,374.79998779296875,443400.0,373.75518798828125
2019-07-11,380.3800048828125,374.75,375.489990234375,380.3800048828125,383000.0,379.3196716308594
2019-07-12,384.489990234375,379.989990234375,381.25,384.45001220703125,298100.0,383.3783264160156
2019-07-15,384.75,380.0799865722656,384.2300109863281,381.3699951171875,374700.0,380.306884765625
2019-07-16,385.1400146484375,379.8599853515625,381.80999755859375,384.239990234375,332600.0,383.1688537597656
2019-07-17,385.510009765625,377.05999755859375,383.4100036621094,377.3599853515625,355300.0,376.30804443359375
2019-07-18,380.4599914550781,375.5299987792969,378.69000244140625,377.54998779296875,274200.0,376.4975280761719
2019-07-19,379.9100036621094,374.1199951171875,379.260009765625,374.57000732421875,361400.0,373.5258483886719
2019-07-22,378.260009765625,370.3299865722656,374.54998779296875,370.9100036621094,599600.0,369.87603759765625
2019-07-23,376.0,370.8999938964844,373.82000732421875,373.8900146484375,631900.0,372.8477478027344
2019-07-24,376.9800109863281,371.3299865722656,371.6600036621094,374.6400146484375,680500.0,373.5956726074219
2019-07-25,372.0,351.239990234375,369.5299987792969,370.989990234375,1389800.0,369.955810546875
2019-07-26,371.55999755859375,364.0899963378906,370.3800048828125,366.20001220703125,564400.0,365.1791687011719
2019-07-29,367.1300048828125,360.7900085449219,366.239990234375,361.30999755859375,552800.0,360.30279541015625
2019-07-30,367.3999938964844,359.45001220703125,359.989990234375,366.8399963378906,393800.0,365.8173828125
2019-07-31,367.30999755859375,358.8699951171875,366.6600036621094,363.6499938964844,568000.0,362.63629150390625
2019-08-01,367.1000061035156,359.4800109863281,363.0400085449219,360.8900146484375,561300.0,359.8840026855469
2019-08-02,362.9100036621094,354.6499938964844,360.9100036621094,356.1700134277344,472500.0,355.1771545410156
2019-08-05,352.54998779296875,342.5299987792969,351.9599914550781,344.1300048828125,618800.0,343.1706848144531
2019-08-06,352.2900085449219,344.7699890136719,346.79998779296875,351.79998779296875,479800.0,350.8193054199219
2019-08-07,349.8599853515625,343.2099914550781,346.3900146484375,348.6300048828125,414300.0,347.65814208984375
2019-08-08,358.7300109863281,351.4100036621094,351.4100036621094,358.489990234375,453200.0,357.49066162109375
2019-08-09,358.1400146484375,352.0400085449219,356.8500061035156,355.0,360800.0,354.0103759765625
2019-08-12,356.9599914550781,351.5299987792969,352.989990234375,352.2699890136719,281700.0,351.2879943847656
2019-08-13,361.9700012207031,350.0799865722656,351.92999267578125,358.3999938964844,566500.0,357.4009094238281
2019-08-14,354.69000244140625,347.510009765625,353.010009765625,347.510009765625,436000.0,346.5412902832031
2019-08-15,352.0400085449219,346.7699890136719,347.5299987792969,349.55999755859375,372000.0,348.5855712890625
2019-08-16,358.8299865722656,346.7699890136719,352.6400146484375,357.4100036621094,376800.0,356.4136657714844
2019-08-19,363.8500061035156,359.9800109863281,360.7699890136719,362.3699951171875,374500.0,361.3598327636719
2019-08-20,363.489990234375,358.32000732421875,362.8699951171875,358.80999755859375,275100.0,357.80975341796875
2019-08-21,362.8800048828125,358.0,361.6300048828125,359.79998779296875,244600.0,358.7969970703125
2019-08-22,362.2699890136719,354.6600036621094,360.5899963378906,355.1300048828125,282200.0,354.1400451660156
2019-08-23,356.1700134277344,346.8900146484375,352.44000244140625,348.6199951171875,665100.0,347.648193359375
